Before: -51.941935591425526	-63.43012051952974	15.934725066463344	||	 After: -51.82914387731716	-63.8796384545858	15.841803296876112		15.841803296876112
Before: -51.82914387731716	-63.8796384545858	15.841803296876112	||	 After: -51.333629302518624	-63.249990666990925	15.343588501225762		15.343588501225762
